@relation 'cleaned_weather_data-weka.filters.unsupervised.attribute.NominalToBinary-R5,8,10'

@attribute Temperature numeric
@attribute Humidity numeric
@attribute 'Wind Speed' numeric
@attribute 'Precipitation (\%)' numeric
@attribute 'Cloud Cover=partly cloudy' numeric
@attribute 'Cloud Cover=clear' numeric
@attribute 'Cloud Cover=overcast' numeric
@attribute 'Cloud Cover=cloudy' numeric
@attribute 'Atmospheric Pressure' numeric
@attribute 'UV Index' numeric
@attribute Season=Winter numeric
@attribute Season=Spring numeric
@attribute Season=Summer numeric
@attribute Season=Autumn numeric
@attribute 'Visibility (km)' numeric
@attribute Location=inland numeric
@attribute Location=mountain numeric
@attribute Location=coastal numeric
@attribute 'Weather Type' {Rainy,Cloudy,Sunny,Snowy}

@data
23,56,13,16,1,0,0,0,1015.31,3,0,0,1,0,7,0,0,1,Cloudy
22,65,7.5,18,0,1,0,0,1022.12,9,0,0,0,1,8.5,0,1,0,Sunny
12,70,4.5,47,1,0,0,0,1003.79,1,0,0,0,1,5.5,0,1,0,Cloudy
24,29,9,18,0,1,0,0,1017.04,6,1,0,0,0,8.5,0,0,1,Sunny
91,82,17.5,81,0,1,0,0,1013.62,13,0,1,0,0,2.5,1,0,0,Sunny
17,79,2.5,28,1,0,0,0,1013.61,2,0,1,0,0,7,0,1,0,Cloudy
23,39,4.5,16,1,0,0,0,1012.06,11,0,0,1,0,7.5,0,1,0,Sunny
30,24,3.5,16,1,0,0,0,1017.54,11,0,0,1,0,6.5,0,1,0,Sunny
9,69,13,11,0,0,0,1,1078.54,0,1,0,0,0,1,0,1,0,Sunny
36,21,6.5,6,0,1,0,0,1021.77,8,0,1,0,0,5,0,1,0,Sunny
40,33,8.5,2,0,1,0,0,1011.18,11,0,1,0,0,6,1,0,0,Sunny
24,77,14,40,1,0,0,0,1006.57,2,0,0,1,0,7,0,0,1,Cloudy
35,67,5,14,0,1,0,0,1010.4,10,0,1,0,0,7.5,0,0,1,Sunny
30,71,3.5,35,1,0,0,0,1009.33,1,1,0,0,0,7.5,0,0,1,Cloudy
31,62,6,21,1,0,0,0,1015.8,1,0,0,0,1,5.5,1,0,0,Cloudy
32,63,3,46,1,0,0,0,1006.96,1,0,0,1,0,8.5,1,0,0,Cloudy
38,59,2.5,15,0,1,0,0,1014.42,11,1,0,0,0,10,1,0,0,Sunny
35,20,4,9,0,1,0,0,1017.27,10,0,0,0,1,7.5,0,1,0,Sunny
10,55,7.5,22,1,0,0,0,1007.33,3,0,0,0,1,5.5,0,1,0,Cloudy
41,65,3,9,0,1,0,0,1021.47,5,1,0,0,0,7.5,1,0,0,Sunny
23,67,3,19,1,0,0,0,1019.34,8,0,0,1,0,8,1,0,0,Sunny
30,71,10.5,22,1,0,0,0,1007.99,3,0,1,0,0,8.5,0,0,1,Cloudy
14,67,0.5,16,1,0,0,0,1015.74,1,0,0,1,0,8,0,0,1,Cloudy
21,26,12.5,12,0,0,1,0,1008.41,2,0,0,0,1,19,0,1,0,Sunny
31,57,5,7,0,1,0,0,1018.43,11,0,1,0,0,6,0,1,0,Sunny
34,78,13,10,1,0,0,0,1006.49,4,0,0,0,1,6.5,0,1,0,Cloudy
42,100,21,93,1,0,0,0,1002.56,2,0,1,0,0,10.5,0,1,0,Cloudy
23,26,8.5,9,1,0,0,0,1026.74,9,0,0,0,1,7.5,0,0,1,Sunny
44,30,5,15,0,1,0,0,1024.28,9,0,0,0,1,6,1,0,0,Sunny
20,56,9.5,36,1,0,0,0,1005.56,2,0,1,0,0,8,1,0,0,Cloudy
47,94,11.5,109,0,1,0,0,1024.61,3,0,0,0,1,5.5,0,0,1,Sunny
32,34,2,4,1,0,0,0,1016.43,10,0,0,1,0,9.5,0,0,1,Sunny
37,38,2.5,10,1,0,0,0,1017.34,9,0,0,0,1,8,1,0,0,Sunny
-17,56,14,11,0,0,0,1,914.79,8,0,1,0,0,4.5,0,0,1,Sunny
37,30,9.5,19,0,1,0,0,1015.63,5,0,1,0,0,6,0,1,0,Sunny
19,53,8,47,1,0,0,0,1001.91,2,0,0,1,0,8,0,0,1,Cloudy
35,50,4.5,3,0,1,0,0,1018.79,6,1,0,0,0,9,0,0,1,Sunny
36,52,4.5,4,0,1,0,0,1017.71,11,0,0,0,1,10,0,1,0,Sunny
24,63,12.5,15,1,0,0,0,1015.45,4,0,1,0,0,7.5,0,0,1,Cloudy
99,108,13,105,0,1,0,0,1016.03,13,0,1,0,0,4.5,0,0,1,Sunny
49,92,6.5,96,1,0,0,0,1026.93,5,0,1,0,0,3.5,0,0,1,Sunny
21,60,2.5,2,0,1,0,0,1018.96,10,0,1,0,0,6.5,1,0,0,Sunny
66,74,6,107,0,1,0,0,1016.37,0,0,0,0,1,4,0,1,0,Sunny
23,62,3.5,38,1,0,0,0,1011.74,4,0,0,0,1,5.5,1,0,0,Cloudy
15,58,11.5,42,1,0,0,0,1006.38,2,0,0,1,0,8.5,0,1,0,Cloudy
21,55,8,10,0,1,0,0,1018.15,8,1,0,0,0,7.5,1,0,0,Sunny
42,64,2,18,1,0,0,0,1028.55,8,0,0,0,1,8,0,1,0,Sunny
21,57,2,67,0,0,0,1,823.08,7,0,1,0,0,7.5,0,1,0,Snowy
20,32,7,5,0,1,0,0,1019.85,9,0,0,0,1,6,0,0,1,Sunny
28,77,7,55,1,0,0,0,1022.93,11,0,0,1,0,19.5,0,0,1,Snowy
-16,72,12,46,0,0,0,1,857.47,5,0,1,0,0,19.5,0,0,1,Snowy
20,24,5,15,1,0,0,0,1015.21,9,0,1,0,0,7,0,0,1,Sunny
26,24,1,5,0,1,0,0,1023.01,6,1,0,0,0,6.5,0,1,0,Sunny
39,45,6,5,0,1,0,0,1013.51,8,0,0,0,1,8,0,0,1,Sunny
35,59,2,3,0,1,0,0,1026.61,11,0,0,1,0,5,0,0,1,Sunny
30,61,7.5,6,1,0,0,0,1019.19,10,0,1,0,0,9.5,1,0,0,Sunny
27,34,3,14,0,1,0,0,1013.15,6,1,0,0,0,8,0,0,1,Sunny
37,39,2.5,6,1,0,0,0,1026.63,5,1,0,0,0,5,1,0,0,Sunny
32,50,9.5,4,0,1,0,0,1014.8,5,0,0,0,1,6.5,0,0,1,Sunny
29,49,8.5,9,1,0,0,0,1022.98,5,0,0,0,1,8.5,0,1,0,Sunny
25,35,6,29,0,0,1,0,961.17,11,0,0,0,1,7,0,1,0,Sunny
37,98,14.5,108,1,0,0,0,1004.23,4,1,0,0,0,8,0,0,1,Cloudy
34,69,15,86,1,0,0,0,1119.07,8,0,1,0,0,14.5,0,0,1,Snowy
29,50,7.5,19,1,0,0,0,1012.87,9,1,0,0,0,6.5,1,0,0,Sunny
24,25,0,1,0,1,0,0,1015.9,5,0,0,0,1,6,0,0,1,Sunny
32,77,13.5,103,0,1,0,0,1020.82,5,0,0,0,1,6,0,0,1,Sunny
30,49,7,13,0,1,0,0,1029.29,9,0,1,0,0,8.5,1,0,0,Sunny
66,79,3.5,87,0,1,0,0,1022.22,3,0,1,0,0,3,0,0,1,Sunny
28,108,7.5,83,1,0,0,0,1018.84,1,0,0,1,0,4,1,0,0,Sunny
13,64,10,19,1,0,0,0,1004.04,3,0,1,0,0,6,1,0,0,Cloudy
44,76,12,84,0,1,0,0,1026.18,9,0,0,0,1,9.5,0,0,1,Sunny
38,60,4.5,8,1,0,0,0,1013.67,9,0,1,0,0,8,1,0,0,Sunny
11,78,13.5,36,1,0,0,0,1004.15,2,0,1,0,0,6.5,1,0,0,Cloudy
38,51,4,9,0,1,0,0,1010.78,9,0,0,1,0,7,0,1,0,Sunny
43,61,6.5,19,0,1,0,0,1025.04,7,0,0,1,0,7.5,0,1,0,Sunny
12,73,13.5,33,1,0,0,0,1005.12,3,0,1,0,0,6.5,1,0,0,Cloudy
31,67,4,19,0,1,0,0,1025.06,5,0,0,1,0,7.5,0,0,1,Sunny
20,73,11.5,77,1,0,0,0,1009.86,7,0,0,0,1,4.5,0,0,1,Cloudy
28,48,8,15,0,1,0,0,1016.3,9,0,0,0,1,7,0,0,1,Sunny
22,65,6,14,1,0,0,0,1010.17,8,0,0,0,1,7,0,0,1,Sunny
21,62,2.5,5,1,0,0,0,1021.28,10,0,1,0,0,9.5,0,1,0,Sunny
30,62,6,17,1,0,0,0,1026.47,6,0,0,0,1,10,0,1,0,Sunny
20,29,2.5,9,0,1,0,0,1026.37,11,1,0,0,0,6,1,0,0,Sunny
27,78,13,14,1,0,0,0,1004.29,2,0,1,0,0,6.5,0,1,0,Cloudy
29,74,13.5,97,0,1,0,0,1029.17,12,1,0,0,0,9.5,0,1,0,Sunny
38,49,4,0,1,0,0,0,1027.97,10,0,0,0,1,6,0,0,1,Sunny
33,69,5,0,0,1,0,0,1018.36,11,1,0,0,0,7,0,1,0,Sunny
19,70,11.5,106,0,1,0,0,1022.51,10,1,0,0,0,6.5,1,0,0,Sunny
21,56,8.5,18,1,0,0,0,1015.83,4,1,0,0,0,6.5,0,0,1,Cloudy
41,62,5.5,18,1,0,0,0,1022.63,6,0,1,0,0,6.5,0,1,0,Sunny
-11,71,7.5,14,1,0,0,0,874.63,2,0,1,0,0,15.5,0,1,0,Snowy
44,58,2.5,4,1,0,0,0,1029.16,11,0,0,1,0,5.5,1,0,0,Sunny
26,58,9,17,0,1,0,0,1014.23,8,1,0,0,0,6,1,0,0,Sunny
30,53,8,16,1,0,0,0,1024.9,8,0,0,1,0,6.5,1,0,0,Sunny
34,38,5,12,0,1,0,0,1019.28,5,0,1,0,0,7,0,0,1,Sunny
43,51,6.5,0,1,0,0,0,1028.33,11,1,0,0,0,10,1,0,0,Sunny
33,32,1,9,0,1,0,0,1021.14,9,0,0,0,1,5,1,0,0,Sunny
50,107,18,86,1,0,0,0,1013.01,9,1,0,0,0,4,0,1,0,Sunny
11,60,6.5,48,1,0,0,0,1015.41,4,0,0,0,1,6.5,0,1,0,Cloudy
21,70,11.5,13,1,0,0,0,1014.69,3,0,1,0,0,8.5,0,1,0,Cloudy
12,68,3.5,42,1,0,0,0,1011.57,3,0,0,0,1,5.5,1,0,0,Cloudy
34,78,1,25,1,0,0,0,1018.06,2,0,1,0,0,7.5,1,0,0,Cloudy
40,38,10,17,0,1,0,0,1014.72,6,1,0,0,0,9.5,0,0,1,Sunny
10,63,8,19,1,0,0,0,1007.31,4,0,0,1,0,5.5,0,1,0,Cloudy
23,67,2,48,1,0,0,0,1010.84,1,0,1,0,0,6.5,1,0,0,Cloudy
36,59,6,19,1,0,0,0,1013.04,5,0,0,1,0,8,1,0,0,Sunny
22,51,2,9,0,1,0,0,1017.16,5,0,1,0,0,6,1,0,0,Sunny
41,36,1,85,1,0,0,0,1024.7,11,0,0,0,1,18.5,1,0,0,Cloudy
38,58,2,15,1,0,0,0,1020.46,5,0,0,0,1,9.5,1,0,0,Sunny
36,89,0.5,73,1,0,0,0,1006.71,13,0,0,1,0,2.5,0,0,1,Cloudy
42,45,2,19,0,1,0,0,1024.3,9,0,0,1,0,9,0,0,1,Sunny
17,71,3,74,1,0,0,0,1011.53,13,0,0,0,1,6,0,1,0,Cloudy
33,22,9.5,13,1,0,0,0,1012.67,9,0,0,1,0,10,1,0,0,Sunny
18,56,5.5,25,1,0,0,0,1003.8,1,1,0,0,0,7,0,0,1,Cloudy
23,54,6,4,0,1,0,0,1013.62,11,0,0,1,0,6,0,0,1,Sunny
34,48,8,6,0,1,0,0,1020.3,9,0,0,0,1,9,0,0,1,Sunny
24,73,9,73,1,0,0,0,1003.54,9,0,0,0,1,6.5,0,0,1,Cloudy
54,91,2,71,0,1,0,0,1022.48,1,0,0,0,1,14.5,0,0,1,Sunny
44,48,4,17,1,0,0,0,1027.7,6,0,0,0,1,5.5,0,1,0,Sunny
44,38,8,2,1,0,0,0,1026.88,8,0,1,0,0,10,1,0,0,Sunny
22,33,1.5,8,0,1,0,0,1029.06,7,0,0,1,0,5.5,0,0,1,Sunny
22,56,3.5,18,1,0,0,0,1001.16,3,0,0,0,1,8.5,0,1,0,Cloudy
-8,65,2.5,79,0,0,0,1,800.12,14,1,0,0,0,17,0,0,1,Cloudy
20,26,7.5,5,1,0,0,0,1012.83,10,0,1,0,0,7.5,0,1,0,Sunny
73,75,14,100,0,1,0,0,1010.41,14,0,1,0,0,6,0,1,0,Sunny
18,63,6.5,47,1,0,0,0,1000.61,3,0,0,1,0,7.5,1,0,0,Cloudy
41,47,8.5,6,0,1,0,0,1017.64,8,0,1,0,0,5.5,1,0,0,Sunny
20,75,5,11,1,0,0,0,1007.74,2,0,0,1,0,5.5,0,0,1,Cloudy
22,31,8.5,1,0,1,0,0,1015.9,8,0,1,0,0,5.5,0,0,1,Sunny
11,70,12,45,1,0,0,0,1001.01,2,0,1,0,0,8,1,0,0,Cloudy
17,72,2.5,40,1,0,0,0,1005.31,3,0,1,0,0,9,0,1,0,Cloudy
43,21,8.5,9,0,1,0,0,1025.79,6,0,1,0,0,10,1,0,0,Sunny
28,76,11,30,1,0,0,0,1003.14,1,0,0,0,1,8,0,0,1,Cloudy
37,36,8.5,0,0,1,0,0,1026.5,6,0,0,0,1,6.5,1,0,0,Sunny
15,108,13.5,78,1,0,0,0,1027.5,1,0,0,0,1,3.5,1,0,0,Sunny
29,35,1.5,15,0,1,0,0,1015.29,8,1,0,0,0,8,0,0,1,Sunny
26,51,9,7,1,0,0,0,1023.87,9,0,1,0,0,8,0,1,0,Sunny
29,24,8.5,5,0,1,0,0,1019.57,9,0,0,1,0,6,0,1,0,Sunny
76,70,16.5,102,0,1,0,0,1016.29,10,0,0,1,0,6.5,1,0,0,Sunny
29,57,6,8,0,1,0,0,1029.78,10,1,0,0,0,9.5,0,0,1,Sunny
29,28,2.5,3,1,0,0,0,1029.98,7,0,0,0,1,6.5,0,1,0,Sunny
39,60,3,8,0,1,0,0,1014.74,5,0,0,0,1,8.5,0,1,0,Sunny
30,23,3,16,1,0,0,0,1021.2,5,1,0,0,0,10,0,1,0,Sunny
40,25,8.5,8,0,1,0,0,1012.12,10,0,0,0,1,5.5,1,0,0,Sunny
17,72,12,46,1,0,0,0,990.66,10,0,1,0,0,20,1,0,0,Sunny
40,64,8,5,1,0,0,0,1010.18,6,0,0,0,1,5,1,0,0,Sunny
62,100,20.5,99,0,1,0,0,1014.46,0,0,0,1,0,6.5,0,1,0,Sunny
21,25,1,14,0,1,0,0,1016.38,5,0,0,0,1,7,0,0,1,Sunny
39,39,3.5,16,1,0,0,0,1014.76,8,0,0,1,0,8,1,0,0,Sunny
26,59,1.5,40,1,0,0,0,1006.19,3,0,0,1,0,7,0,1,0,Cloudy
37,62,3,18,0,1,0,0,1022.64,10,1,0,0,0,9,0,0,1,Sunny
34,54,10,10,1,0,0,0,1018.17,1,0,0,0,1,7,1,0,0,Cloudy
20,64,9,13,1,0,0,0,1015.34,6,0,0,1,0,8,0,0,1,Sunny
20,61,4.5,39,1,0,0,0,1008.47,3,0,1,0,0,7.5,0,1,0,Cloudy
-4,38,11,77,1,0,0,0,1111.95,3,1,0,0,0,17,1,0,0,Sunny
36,37,7.5,1,0,1,0,0,1025.02,6,0,0,1,0,9,0,1,0,Sunny
55,103,22.5,95,1,0,0,0,1007.41,5,1,0,0,0,8,0,0,1,Cloudy
33,22,6.5,3,0,1,0,0,1022.31,10,1,0,0,0,7,1,0,0,Sunny
23,51,2.5,1,0,1,0,0,1018.72,9,1,0,0,0,5.5,0,1,0,Sunny
25,68,3.5,6,0,1,0,0,1016.07,11,0,1,0,0,8,1,0,0,Sunny
17,25,4,12,0,0,0,1,975.85,5,0,0,0,1,12.5,0,1,0,Sunny
12,69,8,34,1,0,0,0,1010.99,4,0,0,0,1,7,1,0,0,Cloudy
36,21,4.5,19,0,1,0,0,1020.62,6,1,0,0,0,6.5,0,0,1,Sunny
33,26,6.5,5,0,1,0,0,1029.26,7,0,0,1,0,9.5,0,0,1,Sunny
74,93,5,87,1,0,0,0,1014.05,13,0,0,1,0,1.5,1,0,0,Sunny
42,40,6,10,0,1,0,0,1027.1,8,1,0,0,0,5.5,1,0,0,Sunny
27,52,8.5,3,0,1,0,0,1011.75,7,0,1,0,0,9.5,1,0,0,Sunny
25,34,9.5,9,0,1,0,0,1012.54,7,0,1,0,0,7,0,1,0,Sunny
25,30,6,13,0,1,0,0,1020.63,7,0,1,0,0,10,1,0,0,Sunny
24,44,8,1,0,1,0,0,1021.87,6,0,1,0,0,9.5,0,0,1,Sunny
12,56,0.5,48,1,0,0,0,1008.67,3,0,0,0,1,7,0,0,1,Cloudy
30,60,2,6,0,1,0,0,1027.02,7,0,0,0,1,8.5,0,0,1,Sunny
41,66,5,3,1,0,0,0,1025.46,6,1,0,0,0,5.5,0,0,1,Sunny
28,49,0,6,1,0,0,0,1019.81,10,0,0,1,0,9.5,0,1,0,Sunny
44,40,0.5,16,0,1,0,0,1020.24,11,0,1,0,0,9.5,1,0,0,Sunny
5,78,7.5,18,1,0,0,0,856.01,3,0,0,0,1,19,0,1,0,Rainy
37,27,2,10,0,1,0,0,1016.94,8,0,0,1,0,8,1,0,0,Sunny
22,60,0.5,19,0,1,0,0,1029.88,9,1,0,0,0,7.5,0,0,1,Sunny
20,73,14,18,1,0,0,0,1003.02,2,0,0,0,1,6,0,1,0,Cloudy
43,39,0.5,6,0,1,0,0,1013.52,5,0,1,0,0,6,1,0,0,Sunny
19,65,2.5,20,1,0,0,0,1016.81,1,0,1,0,0,8,1,0,0,Cloudy
20,48,9,8,0,1,0,0,1012.09,10,0,0,1,0,6.5,0,0,1,Sunny
22,33,1.5,13,1,0,0,0,1010.66,6,0,0,0,1,9,1,0,0,Sunny
31,26,9.5,18,0,1,0,0,1013.18,5,0,0,1,0,10,1,0,0,Sunny
29,29,8,18,1,0,0,0,1011.37,9,0,0,0,1,6,1,0,0,Sunny
15,71,1,18,1,0,0,0,1016.26,1,0,1,0,0,5,1,0,0,Cloudy
14,61,1,29,1,0,0,0,1017.3,4,0,0,1,0,9,0,1,0,Cloudy
31,22,3,12,0,1,0,0,1026.64,11,1,0,0,0,8,0,0,1,Sunny
95,96,1,84,1,0,0,0,1027.98,7,0,1,0,0,3,0,1,0,Sunny
44,105,3,86,0,1,0,0,1015.64,9,1,0,0,0,7.5,0,1,0,Sunny
38,47,3,18,1,0,0,0,1015.46,5,0,0,0,1,6.5,0,1,0,Sunny
35,68,6,8,0,1,0,0,1021.45,10,0,0,0,1,5.5,0,0,1,Sunny
-9,46,6.5,35,1,0,0,0,978.59,7,0,0,0,1,0.5,1,0,0,Cloudy
34,61,1,19,1,0,0,0,1015.83,3,0,0,1,0,6.5,1,0,0,Cloudy
35,55,13,90,1,0,0,0,820.91,0,0,0,1,0,8,0,1,0,Sunny
19,71,7.5,22,1,0,0,0,1018.4,2,0,0,0,1,6.5,0,1,0,Cloudy
33,44,5,4,1,0,0,0,1010.03,5,1,0,0,0,7,0,0,1,Sunny
-1,42,13,77,1,0,0,0,1145.57,7,0,0,0,1,8.5,1,0,0,Cloudy
14,50,8,14,1,0,0,0,1011.71,4,0,0,0,1,8.5,0,0,1,Cloudy
26,67,10,27,1,0,0,0,1002.53,4,0,0,1,0,6.5,1,0,0,Cloudy
23,28,5,0,1,0,0,0,1016.71,11,1,0,0,0,10,0,1,0,Sunny
28,33,8,61,0,0,0,1,1187.74,4,0,0,1,0,6,0,1,0,Sunny
18,52,5,19,1,0,0,0,1013.73,1,0,0,1,0,9,0,0,1,Cloudy
12,50,14,33,1,0,0,0,1013.06,1,0,0,0,1,5,0,0,1,Cloudy
17,59,14.5,39,1,0,0,0,1003,3,0,0,1,0,8.5,1,0,0,Cloudy
30,64,7,16,0,1,0,0,1018.72,5,0,1,0,0,5.5,0,1,0,Sunny
43,38,9,3,1,0,0,0,1019.92,6,0,0,0,1,10,0,0,1,Sunny
34,56,5,0,0,1,0,0,1015.38,11,0,1,0,0,9,0,0,1,Sunny
30,45,1.5,2,0,1,0,0,1022.46,10,0,0,1,0,8,0,0,1,Sunny
37,27,6,9,0,1,0,0,1010.46,7,1,0,0,0,5,1,0,0,Sunny
28,33,9.5,2,0,1,0,0,1012.55,8,1,0,0,0,9.5,1,0,0,Sunny
13,22,12.5,48,0,0,0,1,991.28,2,0,1,0,0,10,0,0,1,Cloudy
34,61,5,13,0,1,0,0,1023.75,10,1,0,0,0,7,1,0,0,Sunny
24,69,1.5,1,0,1,0,0,1011.39,9,0,1,0,0,5.5,0,0,1,Sunny
23,58,8,88,1,0,0,0,1014.38,5,0,1,0,0,11.5,0,0,1,Sunny
34,20,6.5,15,1,0,0,0,1027.48,7,0,0,0,1,9.5,0,0,1,Sunny
24,70,10.5,15,1,0,0,0,1137.19,12,0,0,1,0,0,1,0,0,Snowy
44,67,10.5,54,0,0,0,1,1098.98,5,0,1,0,0,10.5,0,1,0,Snowy
29,54,9,1,0,1,0,0,1016.32,6,0,0,1,0,8,0,1,0,Sunny
20,60,2.5,15,0,1,0,0,1027.21,11,0,1,0,0,6,0,1,0,Sunny
41,45,7.5,7,0,1,0,0,1023.31,6,0,1,0,0,7.5,1,0,0,Sunny
62,94,14.5,83,0,1,0,0,1025.57,10,0,0,1,0,4,1,0,0,Sunny
69,97,14,102,0,1,0,0,1018.67,10,0,1,0,0,5.5,1,0,0,Sunny
41,20,10,9,0,1,0,0,1027.84,5,0,0,0,1,6,0,0,1,Sunny
38,28,1,5,0,1,0,0,1021.94,5,0,1,0,0,9,0,0,1,Sunny
27,77,11.5,45,1,0,0,0,1000.92,2,0,1,0,0,8,1,0,0,Cloudy
35,57,6,19,0,1,0,0,1010.53,10,0,0,0,1,10,1,0,0,Sunny
38,64,8.5,4,0,1,0,0,1016.87,6,0,0,0,1,6.5,0,1,0,Sunny
35,29,9.5,9,0,1,0,0,1022.77,5,1,0,0,0,7,1,0,0,Sunny
-12,49,13,92,0,0,0,1,1183.76,13,1,0,0,0,14.5,1,0,0,Sunny
29,76,7.5,12,1,0,0,0,1011.62,4,0,1,0,0,6.5,0,1,0,Cloudy
36,70,0.5,70,0,1,0,0,1025.87,2,0,1,0,0,2,1,0,0,Sunny
27,37,5,16,0,1,0,0,1016.06,10,0,0,0,1,9,1,0,0,Sunny
44,65,3,19,1,0,0,0,1023.68,5,0,1,0,0,8,0,0,1,Sunny
34,44,7,13,0,1,0,0,1013.91,10,0,0,0,1,9,0,1,0,Sunny
41,35,13,70,1,0,0,0,852.68,7,1,0,0,0,15,1,0,0,Sunny
67,92,2,82,0,1,0,0,1019.37,0,0,0,1,0,2.5,1,0,0,Sunny
22,54,9,5,1,0,0,0,1017.13,9,0,0,1,0,6.5,0,1,0,Sunny
40,59,10,17,0,1,0,0,1025.55,8,0,1,0,0,10,0,0,1,Sunny
37,88,16.5,71,1,0,0,0,1014.15,4,0,0,1,0,7.5,1,0,0,Cloudy
27,54,1,13,1,0,0,0,1009.82,2,0,0,1,0,5.5,0,0,1,Cloudy
27,58,14.5,13,1,0,0,0,1016.87,4,0,0,1,0,7.5,0,1,0,Cloudy
32,67,5.5,35,1,0,0,0,1016.79,3,1,0,0,0,5.5,0,0,1,Cloudy
21,53,2.5,19,0,1,0,0,1022.3,5,0,0,0,1,9,0,1,0,Sunny
32,69,1,9,1,0,0,0,1017.18,8,0,0,0,1,7,0,1,0,Sunny
32,69,5.5,6,0,1,0,0,1026.28,6,1,0,0,0,9.5,0,1,0,Sunny
25,21,7,0,0,1,0,0,1015.28,5,0,0,1,0,6,1,0,0,Sunny
58,104,9,100,0,1,0,0,1022.24,7,1,0,0,0,5.5,1,0,0,Sunny
30,60,12,44,1,0,0,0,1018.78,2,0,0,1,0,7.5,0,1,0,Cloudy
17,70,14.5,39,1,0,0,0,1001.49,1,0,0,0,1,8.5,0,0,1,Cloudy
38,42,8.5,5,0,1,0,0,1017.65,10,0,0,0,1,7,0,1,0,Sunny
31,70,14.5,45,1,0,0,0,1016.27,4,0,1,0,0,7.5,0,1,0,Cloudy
25,103,17.5,85,0,1,0,0,1019.65,7,0,0,0,1,6,1,0,0,Sunny
20,51,1,5,0,1,0,0,1021.11,6,1,0,0,0,5,0,0,1,Sunny
42,60,0.5,0,0,1,0,0,1029.12,7,1,0,0,0,6.5,0,0,1,Sunny
19,81,15,101,1,0,0,0,1008.59,0,0,0,0,1,12,1,0,0,Cloudy
32,69,1,6,1,0,0,0,1015.23,11,1,0,0,0,5.5,1,0,0,Sunny
39,20,4,6,0,1,0,0,1012.73,9,0,0,1,0,8,1,0,0,Sunny
34,106,4,90,1,0,0,0,1024.24,9,0,1,0,0,11,0,1,0,Sunny
38,39,9.5,11,0,1,0,0,1021.81,11,0,0,1,0,9,0,0,1,Sunny
35,43,5,1,1,0,0,0,1023.81,11,0,0,0,1,7.5,1,0,0,Sunny
40,68,6.5,18,0,1,0,0,1019.2,8,0,0,1,0,10,1,0,0,Sunny
37,34,6.5,13,1,0,0,0,1017.54,5,0,1,0,0,5.5,1,0,0,Sunny
21,76,2,35,1,0,0,0,1010.1,4,0,0,1,0,8.5,0,0,1,Cloudy
51,73,4,83,0,1,0,0,1021.12,2,0,0,0,1,7.5,0,1,0,Sunny
20,61,5,5,1,0,0,0,1018.31,8,0,0,1,0,7.5,0,1,0,Sunny
17,75,4.5,11,1,0,0,0,1003.12,2,0,0,1,0,5.5,1,0,0,Cloudy
27,71,12,38,1,0,0,0,1015.5,2,0,0,1,0,6,0,1,0,Cloudy
23,60,6,1,0,1,0,0,1023.51,5,0,0,0,1,7,0,1,0,Sunny
16,67,6.5,30,1,0,0,0,1011.71,4,0,0,1,0,6,1,0,0,Cloudy
30,28,0.5,11,0,1,0,0,1013.24,11,0,0,1,0,8,0,0,1,Sunny
43,48,6,11,0,1,0,0,1026.72,11,1,0,0,0,8,0,1,0,Sunny
42,35,6,19,0,1,0,0,1010.85,11,0,0,0,1,8,0,1,0,Sunny
24,67,9.5,14,0,1,0,0,1013.7,9,0,0,1,0,7,0,0,1,Sunny
22,26,6,90,1,0,0,0,907.31,1,0,1,0,0,16.5,1,0,0,Cloudy
36,26,9,5,0,1,0,0,1016.29,6,1,0,0,0,6,0,0,1,Sunny
10,64,10,27,1,0,0,0,1013.33,1,0,0,1,0,8.5,1,0,0,Cloudy
18,51,8,24,1,0,0,0,1009.25,4,0,0,0,1,8.5,0,0,1,Cloudy
34,67,12,40,1,0,0,0,1015.26,2,0,0,1,0,7.5,0,0,1,Cloudy
12,68,9,48,1,0,0,0,1001.12,2,0,0,1,0,6.5,1,0,0,Cloudy
51,77,20.5,95,1,0,0,0,1027.4,11,0,0,1,0,8,0,0,1,Sunny
56,79,11,85,0,1,0,0,1011.32,8,1,0,0,0,4,1,0,0,Sunny
22,38,10,0,0,1,0,0,1027.37,9,1,0,0,0,9,1,0,0,Sunny
30,29,8.5,17,1,0,0,0,1010.77,9,0,0,0,1,7.5,0,1,0,Sunny
21,68,5.5,15,0,1,0,0,1020.71,10,1,0,0,0,9,0,0,1,Sunny
12,72,5.5,87,1,0,0,0,1023.61,8,0,0,0,1,14,0,1,0,Sunny
11,55,6,48,1,0,0,0,1013.87,1,0,0,1,0,6,0,0,1,Cloudy
30,69,6.5,11,0,1,0,0,1011.78,5,0,1,0,0,7.5,1,0,0,Sunny
-5,21,11,25,1,0,0,0,1165.61,1,0,1,0,0,5,1,0,0,Snowy
24,41,3.5,17,0,1,0,0,1011.95,7,0,0,1,0,6,0,0,1,Sunny
28,68,4,17,0,1,0,0,1015.65,5,0,0,0,1,8.5,0,1,0,Sunny
32,96,13,97,0,1,0,0,1012.08,4,1,0,0,0,7.5,1,0,0,Sunny
43,30,2,7,0,1,0,0,1021.85,7,1,0,0,0,7,0,0,1,Sunny
39,35,14,17,1,0,0,0,810.56,8,0,1,0,0,5,1,0,0,Sunny
25,32,8.5,82,1,0,0,0,961.73,12,0,0,1,0,15,0,0,1,Sunny
