@relation 'cleaned_weather_data-weka.filters.unsupervised.attribute.NominalToBinary-R5,8,10'

@attribute Temperature numeric
@attribute Humidity numeric
@attribute 'Wind Speed' numeric
@attribute 'Precipitation (\%)' numeric
@attribute 'Cloud Cover=partly cloudy' numeric
@attribute 'Cloud Cover=clear' numeric
@attribute 'Cloud Cover=overcast' numeric
@attribute 'Cloud Cover=cloudy' numeric
@attribute 'Atmospheric Pressure' numeric
@attribute 'UV Index' numeric
@attribute Season=Winter numeric
@attribute Season=Spring numeric
@attribute Season=Summer numeric
@attribute Season=Autumn numeric
@attribute 'Visibility (km)' numeric
@attribute Location=inland numeric
@attribute Location=mountain numeric
@attribute Location=coastal numeric
@attribute 'Weather Type' {Rainy,Cloudy,Sunny,Snowy}

@data
-5,83,19,89,1,0,0,0,994.15,1,1,0,0,0,3,0,1,0,Snowy
13,65,15,93,0,0,1,0,1014.75,3,1,0,0,0,3,1,0,0,Rainy
13,67,13,53,0,0,1,0,1002.14,1,1,0,0,0,2,1,0,0,Rainy
-4,97,15,51,0,0,1,0,994.13,0,1,0,0,0,2,1,0,0,Snowy
-8,75,13.5,81,0,0,1,0,999.39,1,1,0,0,0,4,1,0,0,Snowy
-4,72,16.5,91,1,0,0,0,989.39,1,1,0,0,0,2.5,0,1,0,Snowy
-9,76,14,91,0,0,1,0,930.28,2,1,0,0,0,6,0,0,1,Sunny
-8,99,43,79,1,0,0,0,999.88,13,1,0,0,0,3.5,0,1,0,Snowy
4,84,13,55,0,0,1,0,985.32,1,1,0,0,0,1.5,0,1,0,Snowy
13,94,9,67,0,0,1,0,994.66,0,1,0,0,0,1.5,0,1,0,Rainy
2,78,5.5,71,1,0,0,0,991.85,0,1,0,0,0,3.5,1,0,0,Snowy
3,89,7,82,0,0,1,0,998.9,1,1,0,0,0,3,0,1,0,Snowy
19,73,12,33,1,0,0,0,1002,2,1,0,0,0,6.5,0,1,0,Cloudy
-10,76,16,97,0,0,1,0,995.34,1,1,0,0,0,2.5,0,1,0,Snowy
34,78,9,42,1,0,0,0,1005,1,1,0,0,0,8.5,1,0,0,Cloudy
-8,63,0.5,87,1,0,0,0,997.27,1,1,0,0,0,3,0,1,0,Snowy
5,81,42.5,93,0,0,1,0,981.93,3,1,0,0,0,4.5,0,1,0,Snowy
-8,97,0,73,1,0,0,0,998.07,1,1,0,0,0,2.5,0,1,0,Snowy
21,69,15.5,83,0,0,1,0,993.11,2,1,0,0,0,3,0,1,0,Rainy
15,60,10.5,16,1,0,0,0,1009.03,2,1,0,0,0,6,0,1,0,Cloudy
-8,97,7,65,0,0,1,0,986.4,0,1,0,0,0,4.5,0,1,0,Snowy
4,107,29.5,88,0,0,1,0,983.76,12,1,0,0,0,6.5,0,1,0,Snowy
15,68,4,25,0,0,1,0,1009.73,2,1,0,0,0,7,0,1,0,Cloudy
0,92,16.5,80,0,0,1,0,987.42,1,1,0,0,0,4,0,1,0,Snowy
-1,61,0,73,0,0,1,0,985.88,0,1,0,0,0,2,0,1,0,Snowy
-7,83,9.5,88,1,0,0,0,995.7,1,1,0,0,0,2.5,0,1,0,Snowy
13,77,1.5,39,0,0,1,0,1018.15,2,1,0,0,0,7,0,1,0,Cloudy
-6,74,0,55,0,0,1,0,991,1,1,0,0,0,3,1,0,0,Snowy
-7,60,3,72,0,0,1,0,991.62,0,1,0,0,0,1.5,0,1,0,Snowy
3,63,16,50,0,0,1,0,988.02,0,1,0,0,0,4.5,1,0,0,Snowy
4,68,4.5,62,0,0,1,0,995.07,1,1,0,0,0,5,0,1,0,Snowy
3,68,6,82,0,0,1,0,988.65,0,1,0,0,0,4,0,1,0,Snowy
-4,72,11.5,82,0,0,1,0,986.04,1,1,0,0,0,1.5,0,1,0,Snowy
17,37,15,60,0,0,1,0,1033.2,1,1,0,0,0,8,0,0,1,Snowy
6,77,34.5,93,1,0,0,0,996.65,6,1,0,0,0,4.5,0,1,0,Snowy
-8,68,5.5,80,0,0,1,0,990.74,1,1,0,0,0,3,0,1,0,Snowy
0,84,14,61,1,0,0,0,993,0,1,0,0,0,1.5,1,0,0,Snowy
-4,103,5,91,0,0,1,0,986.06,12,1,0,0,0,0.5,1,0,0,Snowy
20,78,9.5,56,1,0,0,0,1002.33,1,1,0,0,0,3,1,0,0,Rainy
3,92,2.5,61,0,0,1,0,988.42,0,1,0,0,0,2.5,1,0,0,Snowy
-7,93,15.5,54,0,0,1,0,992.53,0,1,0,0,0,2,0,1,0,Snowy
11,53,1.5,37,1,0,0,0,1002.88,1,1,0,0,0,5.5,0,1,0,Cloudy
-9,92,2,96,0,0,1,0,999.19,0,1,0,0,0,4.5,1,0,0,Snowy
18,52,5,25,1,0,0,0,1014.04,4,1,0,0,0,7,1,0,0,Cloudy
10,94,11.5,75,0,0,1,0,1001.35,3,1,0,0,0,3,0,1,0,Rainy
-3,93,1.5,54,0,0,1,0,984.52,0,1,0,0,0,2.5,1,0,0,Snowy
-6,98,13,91,1,0,0,0,991.62,0,1,0,0,0,3,0,1,0,Snowy
-6,64,7,75,0,0,1,0,993.21,0,1,0,0,0,4,0,1,0,Snowy
3,72,2,72,0,0,1,0,980.81,0,1,0,0,0,3.5,1,0,0,Snowy
-4,51,9.5,56,0,0,1,0,1125.65,13,1,0,0,0,14,0,1,0,Cloudy
-6,64,9,96,1,0,0,0,990.29,0,1,0,0,0,3,0,1,0,Snowy
1,80,8.5,99,0,0,1,0,998.73,0,1,0,0,0,4.5,1,0,0,Snowy
-7,93,7.5,74,0,0,1,0,999.99,0,1,0,0,0,1,0,1,0,Snowy
4,91,1.5,97,0,0,1,0,986.56,0,1,0,0,0,4.5,1,0,0,Snowy
34,76,10.5,34,1,0,0,0,1012.14,1,1,0,0,0,6,1,0,0,Cloudy
28,66,12.5,39,0,0,1,0,1000.61,1,1,0,0,0,6.5,0,0,1,Cloudy
4,95,7.5,97,1,0,0,0,983.07,1,1,0,0,0,4.5,0,1,0,Snowy
14,90,18,73,0,0,1,0,991.27,3,1,0,0,0,2,1,0,0,Rainy
-6,60,6.5,54,0,0,1,0,985.87,0,1,0,0,0,4,0,1,0,Snowy
-1,63,7.5,90,0,0,1,0,988.16,1,1,0,0,0,1.5,0,1,0,Snowy
13,63,2.5,43,1,0,0,0,1016.59,3,1,0,0,0,6.5,0,1,0,Cloudy
-4,90,1,72,0,0,1,0,991.72,0,1,0,0,0,3,0,1,0,Snowy
0,91,10.5,80,0,0,1,0,990.11,0,1,0,0,0,2.5,0,1,0,Snowy
-6,65,6,85,0,0,1,0,980.58,0,1,0,0,0,2,0,1,0,Snowy
-4,102,36,79,1,0,0,0,997.44,12,1,0,0,0,3.5,0,1,0,Snowy
-2,92,18.5,56,0,0,1,0,983.95,1,1,0,0,0,2,0,1,0,Snowy
-3,83,10.5,89,1,0,0,0,989.25,1,1,0,0,0,3.5,1,0,0,Snowy
20,55,7.5,28,0,0,1,0,1017.15,2,1,0,0,0,7.5,0,0,1,Cloudy
3,73,14,79,0,0,1,0,997.57,1,1,0,0,0,2,1,0,0,Snowy
3,69,18,69,0,0,1,0,991.06,0,1,0,0,0,1.5,0,1,0,Snowy
2,86,32.5,104,0,0,1,0,990.23,13,1,0,0,0,0.5,1,0,0,Snowy
1,70,5,73,0,0,1,0,989.16,1,1,0,0,0,2,1,0,0,Snowy
-8,77,0,62,0,0,1,0,990.86,0,1,0,0,0,4.5,1,0,0,Snowy
-10,86,2,86,0,0,1,0,999.17,1,1,0,0,0,3.5,0,1,0,Snowy
-7,93,11.5,79,0,0,1,0,993.93,0,1,0,0,0,3.5,1,0,0,Snowy
11,74,18,94,0,0,1,0,1001.37,1,1,0,0,0,4.5,1,0,0,Rainy
0,97,12.5,68,0,0,1,0,996.21,0,1,0,0,0,4.5,1,0,0,Snowy
4,82,15.5,66,0,0,1,0,990.38,0,1,0,0,0,1.5,1,0,0,Snowy
-6,97,7,52,0,0,1,0,985.41,0,1,0,0,0,3,0,1,0,Snowy
-5,73,19.5,60,0,0,1,0,991.6,1,1,0,0,0,3,0,1,0,Snowy
2,67,13,97,1,0,0,0,993.74,1,1,0,0,0,2,0,1,0,Snowy
1,60,18.5,71,1,0,0,0,996.93,0,1,0,0,0,2.5,1,0,0,Snowy
2,89,7.5,52,0,0,1,0,997.95,0,1,0,0,0,4.5,1,0,0,Snowy
0,84,17,96,0,0,1,0,989.75,0,1,0,0,0,1,0,1,0,Snowy
-4,81,13.5,81,0,0,1,0,999.94,0,1,0,0,0,1.5,0,1,0,Snowy
33,58,7,44,0,0,1,0,1018.04,3,1,0,0,0,5.5,0,1,0,Cloudy
3,95,15.5,67,0,0,1,0,992.03,1,1,0,0,0,1,1,0,0,Snowy
1,94,12.5,65,0,0,1,0,997.86,0,1,0,0,0,4.5,0,1,0,Snowy
-10,75,6,78,0,0,1,0,992.91,1,1,0,0,0,2.5,0,1,0,Snowy
2,66,7.5,74,0,0,1,0,986.01,1,1,0,0,0,2,0,1,0,Snowy
-1,93,13.5,62,0,0,1,0,988.34,0,1,0,0,0,3.5,1,0,0,Snowy
1,87,13.5,54,0,0,1,0,987.06,0,1,0,0,0,1,0,1,0,Snowy
-8,60,6,77,0,0,1,0,983.66,0,1,0,0,0,2.5,1,0,0,Snowy
-6,88,6.5,92,1,0,0,0,993.17,1,1,0,0,0,4,1,0,0,Snowy
-6,74,0.5,66,0,0,1,0,989.13,0,1,0,0,0,1.5,1,0,0,Snowy
17,81,10,60,1,0,0,0,994.2,2,1,0,0,0,5,1,0,0,Rainy
23,71,15.5,81,1,0,0,0,992.03,0,1,0,0,0,4.5,1,0,0,Rainy
23,62,10,20,0,0,1,0,1003.85,3,1,0,0,0,9,0,1,0,Cloudy
-8,87,4.5,55,0,0,1,0,982.49,0,1,0,0,0,2,1,0,0,Snowy
-2,96,13.5,94,0,0,1,0,984.24,1,1,0,0,0,1.5,0,1,0,Snowy
3,97,3,66,0,0,1,0,991.12,1,1,0,0,0,3.5,1,0,0,Snowy
-1,84,9.5,50,0,0,1,0,995.49,1,1,0,0,0,1.5,0,1,0,Snowy
-9,70,13.5,58,1,0,0,0,981.43,0,1,0,0,0,2.5,0,1,0,Snowy
-9,64,13.5,89,0,0,1,0,997.55,1,1,0,0,0,3,1,0,0,Snowy
-4,79,6,60,1,0,0,0,993.9,0,1,0,0,0,4.5,1,0,0,Snowy
23,59,10.5,32,1,0,0,0,1008.34,3,1,0,0,0,6.5,1,0,0,Cloudy
-3,71,17.5,50,0,0,1,0,985.5,1,1,0,0,0,3,0,1,0,Snowy
28,77,14.5,29,0,0,1,0,1004.84,3,1,0,0,0,5.5,1,0,0,Cloudy
-4,83,10,53,0,0,1,0,983.46,0,1,0,0,0,2,1,0,0,Snowy
-2,73,4.5,86,0,0,1,0,980.14,1,1,0,0,0,2,0,1,0,Snowy
47,99,9.5,102,0,0,1,0,1013.16,5,1,0,0,0,2,1,0,0,Rainy
-6,60,10,71,0,0,1,0,987.38,0,1,0,0,0,1.5,0,1,0,Snowy
-14,108,29,74,0,0,1,0,991.25,1,1,0,0,0,1,1,0,0,Snowy
2,85,10.5,84,0,0,1,0,999.56,1,1,0,0,0,4,1,0,0,Snowy
-9,67,13,92,0,0,1,0,981.36,0,1,0,0,0,2,0,1,0,Snowy
-9,62,8,63,0,0,1,0,983.09,0,1,0,0,0,3,0,1,0,Snowy
-9,95,14.5,50,0,0,1,0,984.41,0,1,0,0,0,1.5,0,1,0,Snowy
-3,76,2,60,1,0,0,0,994.07,1,1,0,0,0,2.5,1,0,0,Snowy
18,60,14.5,95,0,0,1,0,1001.15,3,1,0,0,0,3.5,1,0,0,Rainy
3,98,17.5,69,0,0,1,0,986.74,0,1,0,0,0,4,1,0,0,Snowy
4,85,17,81,0,0,1,0,998.14,0,1,0,0,0,4,0,1,0,Snowy
0,81,36.5,78,0,0,1,0,980.99,6,1,0,0,0,0.5,1,0,0,Snowy
-5,81,7.5,66,1,0,0,0,984.81,1,1,0,0,0,1.5,1,0,0,Snowy
-5,66,18.5,92,0,0,1,0,980.05,0,1,0,0,0,3,1,0,0,Snowy
-6,76,19.5,99,0,0,1,0,987.87,1,1,0,0,0,3,0,1,0,Snowy
-8,79,8.5,72,0,0,1,0,988.66,1,1,0,0,0,1,1,0,0,Snowy
21,87,18,84,0,0,1,0,996.33,0,1,0,0,0,3.5,1,0,0,Rainy
13,89,8,75,1,0,0,0,992.43,1,1,0,0,0,2.5,1,0,0,Rainy
14,58,10.5,42,0,0,1,0,1008.41,3,1,0,0,0,5.5,0,1,0,Cloudy
26,73,0.5,24,1,0,0,0,1006.51,1,1,0,0,0,5.5,1,0,0,Cloudy
16,53,2,47,1,0,0,0,1006.09,3,1,0,0,0,7.5,1,0,0,Cloudy
42,39,13,41,1,0,0,0,897.88,0,1,0,0,0,6.5,1,0,0,Cloudy
-6,88,4,52,0,0,1,0,987.95,1,1,0,0,0,1,0,1,0,Snowy
-7,78,10,96,0,0,1,0,999.99,7,1,0,0,0,1,1,0,0,Snowy
-2,97,13,95,0,0,1,0,999.59,0,1,0,0,0,4.5,1,0,0,Snowy
-3,89,16,83,0,0,1,0,991.08,0,1,0,0,0,2,0,1,0,Snowy
-6,79,18,85,0,0,1,0,990.46,1,1,0,0,0,4.5,1,0,0,Snowy
-2,90,4.5,81,0,0,1,0,986.21,1,1,0,0,0,3.5,0,1,0,Snowy
-21,89,20.5,83,0,0,1,0,982.92,4,1,0,0,0,2.5,0,1,0,Snowy
-5,77,6,63,0,0,1,0,985.51,0,1,0,0,0,4.5,1,0,0,Snowy
28,60,12,64,1,0,0,0,991.1,2,1,0,0,0,1.5,0,1,0,Rainy
-10,75,9.5,75,0,0,1,0,993.18,0,1,0,0,0,2.5,1,0,0,Snowy
4,78,4.5,82,0,0,1,0,994.91,0,1,0,0,0,4.5,0,1,0,Snowy
38,76,25.5,104,0,0,1,0,1003.56,9,1,0,0,0,4,1,0,0,Rainy
-2,99,8,58,0,0,1,0,997.73,1,1,0,0,0,4.5,1,0,0,Snowy
-9,69,1.5,79,1,0,0,0,999.75,1,1,0,0,0,4.5,0,1,0,Snowy
-6,82,6.5,76,0,0,1,0,983.94,1,1,0,0,0,2.5,1,0,0,Snowy
-10,61,8,79,0,0,1,0,992.25,1,1,0,0,0,4.5,0,1,0,Snowy
-6,94,2.5,93,0,0,1,0,989.21,1,1,0,0,0,1.5,1,0,0,Snowy
2,97,9.5,77,0,0,1,0,992.75,11,1,0,0,0,5,1,0,0,Snowy
5,84,5.5,99,0,0,1,0,993.11,0,1,0,0,0,1,1,0,0,Snowy
15,65,5,10,1,0,0,0,1009.5,4,1,0,0,0,6.5,0,1,0,Cloudy
-2,94,4.5,52,0,0,1,0,997.72,0,1,0,0,0,1.5,1,0,0,Snowy
33,50,0,11,0,0,1,0,1010.43,4,1,0,0,0,6,0,0,1,Cloudy
3,66,2.5,76,0,0,1,0,982.59,1,1,0,0,0,1.5,1,0,0,Snowy
3,70,11,88,0,0,1,0,981.38,0,1,0,0,0,4,1,0,0,Snowy
3,96,4,56,0,0,1,0,997.36,1,1,0,0,0,3.5,1,0,0,Snowy
0,77,7.5,86,1,0,0,0,982.45,0,1,0,0,0,4.5,1,0,0,Snowy
-2,71,12.5,95,0,0,1,0,997.3,1,1,0,0,0,3,1,0,0,Snowy
-5,81,4.5,97,0,0,1,0,992.24,3,1,0,0,0,4.5,1,0,0,Snowy
-7,97,11.5,80,0,0,1,0,999.75,0,1,0,0,0,2,0,1,0,Snowy
4,72,15.5,85,1,0,0,0,987.58,0,1,0,0,0,1.5,1,0,0,Snowy
16,98,14.5,93,0,0,1,0,991.92,1,1,0,0,0,4.5,0,1,0,Rainy
23,21,5,55,0,0,0,1,1123.97,1,1,0,0,0,2,1,0,0,Snowy
-9,98,10.5,73,0,0,1,0,989.47,1,1,0,0,0,4.5,1,0,0,Snowy
-3,65,4,80,0,0,1,0,980.23,1,1,0,0,0,5,0,1,0,Snowy
-6,67,5.5,81,0,0,1,0,994.19,0,1,0,0,0,1.5,0,1,0,Snowy
0,89,6.5,98,0,0,1,0,996.48,6,1,0,0,0,3,1,0,0,Snowy
36,98,12.5,80,1,0,0,0,995.51,4,1,0,0,0,1,1,0,0,Rainy
-8,72,7,77,0,0,1,0,990.53,0,1,0,0,0,3,1,0,0,Snowy
-7,83,5,75,0,0,1,0,986.81,1,1,0,0,0,3.5,1,0,0,Snowy
1,76,20,91,0,0,1,0,984.85,0,1,0,0,0,1.5,0,1,0,Snowy
-4,94,16,85,0,0,1,0,981.71,1,1,0,0,0,2.5,1,0,0,Snowy
-8,87,13.5,72,0,0,1,0,991.22,1,1,0,0,0,4,0,1,0,Snowy
0,87,19,79,0,0,1,0,988.32,0,1,0,0,0,4,1,0,0,Snowy
2,81,15,88,0,0,1,0,991.76,0,1,0,0,0,3.5,1,0,0,Snowy
-2,79,3,98,0,0,1,0,988.81,1,1,0,0,0,3,1,0,0,Snowy
-1,91,11,56,1,0,0,0,999.07,0,1,0,0,0,2.5,0,1,0,Snowy
-5,88,9.5,94,0,0,1,0,993.21,1,1,0,0,0,1.5,1,0,0,Snowy
2,92,3.5,56,0,0,1,0,998.34,1,1,0,0,0,5,1,0,0,Snowy
-3,99,5,87,1,0,0,0,987.24,1,1,0,0,0,3,1,0,0,Snowy
-3,93,17,97,0,0,1,0,985.44,1,1,0,0,0,2.5,0,1,0,Snowy
2,103,7,103,0,0,1,0,994.52,14,1,0,0,0,1,1,0,0,Snowy
-12,98,26,88,1,0,0,0,996.82,5,1,0,0,0,1,1,0,0,Snowy
2,86,14,57,1,0,0,0,993.7,0,1,0,0,0,2.5,0,1,0,Snowy
40,77,5.5,91,1,0,0,0,1009.27,7,1,0,0,0,5,0,1,0,Cloudy
1,80,16,72,0,0,1,0,982.57,0,1,0,0,0,1.5,0,1,0,Snowy
11,53,4.5,35,0,0,1,0,1003.66,2,1,0,0,0,5,1,0,0,Cloudy
-4,30,10,38,0,0,1,0,1152.58,3,1,0,0,0,19.5,0,1,0,Snowy
3,61,13.5,94,0,0,1,0,993.32,0,1,0,0,0,1.5,0,1,0,Snowy
34,76,5.5,66,0,0,1,0,995.6,3,1,0,0,0,5,1,0,0,Rainy
-10,82,16,58,1,0,0,0,993.42,0,1,0,0,0,1,0,1,0,Snowy
1,77,18,92,0,0,1,0,988.56,1,1,0,0,0,3,0,1,0,Snowy
-10,67,15,58,0,0,1,0,990.84,1,1,0,0,0,1,0,1,0,Snowy
-5,88,2.5,52,0,0,1,0,995.43,1,1,0,0,0,4.5,1,0,0,Snowy
-5,65,5,60,0,0,1,0,987.77,1,1,0,0,0,3,1,0,0,Snowy
3,66,13,91,1,0,0,0,995.95,1,1,0,0,0,1,1,0,0,Snowy
14,55,2.5,15,0,0,1,0,1017.92,3,1,0,0,0,7.5,1,0,0,Cloudy
4,85,19.5,77,0,0,1,0,991.67,0,1,0,0,0,5,0,1,0,Snowy
18,63,1,15,1,0,0,0,1001.89,1,1,0,0,0,9,1,0,0,Cloudy
-2,82,19.5,85,0,0,1,0,981.3,1,1,0,0,0,4,0,1,0,Snowy
29,52,2,14,0,0,1,0,1017.75,4,1,0,0,0,6.5,1,0,0,Cloudy
2,96,14,90,1,0,0,0,994.56,1,1,0,0,0,1.5,1,0,0,Snowy
-1,64,4,60,0,0,1,0,980.84,1,1,0,0,0,3,0,1,0,Snowy
-22,86,1.5,76,0,0,1,0,999.48,1,1,0,0,0,1,1,0,0,Snowy
19,93,14.5,57,0,0,1,0,1018.44,0,1,0,0,0,4,1,0,0,Rainy
-6,69,4,74,1,0,0,0,982.49,1,1,0,0,0,4,0,1,0,Snowy
34,85,14,72,1,0,0,0,996.49,3,1,0,0,0,4,1,0,0,Rainy
-5,66,5,68,0,0,1,0,994.28,0,1,0,0,0,1.5,0,1,0,Snowy
2,82,3,76,0,0,1,0,995.82,1,1,0,0,0,1,1,0,0,Snowy
-8,98,12.5,73,1,0,0,0,995.96,0,1,0,0,0,5,1,0,0,Snowy
-6,61,20,75,1,0,0,0,990.26,0,1,0,0,0,3,1,0,0,Snowy
-4,94,9.5,55,0,0,1,0,989.77,0,1,0,0,0,3,0,1,0,Snowy
0,95,10,66,0,0,1,0,981.55,0,1,0,0,0,1,1,0,0,Snowy
26,77,5.5,14,1,0,0,0,1010.16,1,1,0,0,0,8.5,0,1,0,Cloudy
-4,84,11,59,0,0,1,0,993.75,1,1,0,0,0,3,0,1,0,Snowy
-3,70,4,69,0,0,1,0,990.49,0,1,0,0,0,4.5,1,0,0,Snowy
-2,91,16.5,53,0,0,1,0,982.67,1,1,0,0,0,3,1,0,0,Snowy
3,94,16.5,53,0,0,1,0,991.09,0,1,0,0,0,4,1,0,0,Snowy
11,98,14,61,0,0,1,0,999.12,3,1,0,0,0,1,0,1,0,Rainy
-8,93,13,80,0,0,1,0,988.73,1,1,0,0,0,4,0,1,0,Snowy
12,61,5,91,0,0,1,0,1010.12,2,1,0,0,0,3,0,1,0,Rainy
13,83,7,90,0,0,1,0,999.27,2,1,0,0,0,1.5,1,0,0,Rainy
-3,68,10.5,60,0,0,1,0,980.49,1,1,0,0,0,4.5,0,1,0,Snowy
2,68,6.5,81,0,0,1,0,984.78,0,1,0,0,0,3.5,1,0,0,Snowy
-10,77,12.5,59,0,0,1,0,986.13,1,1,0,0,0,3.5,0,1,0,Snowy
21,62,12.5,27,1,0,0,0,1004.44,4,1,0,0,0,7.5,0,1,0,Cloudy
-5,95,20,94,0,0,1,0,982.79,0,1,0,0,0,2.5,0,1,0,Snowy
20,53,8,19,1,0,0,0,1014.95,2,1,0,0,0,8,1,0,0,Cloudy
39,74,9,87,0,0,1,0,1000.45,7,1,0,0,0,8,1,0,0,Cloudy
3,106,9,73,0,0,1,0,985.34,8,1,0,0,0,0.5,1,0,0,Snowy
-4,86,12.5,68,0,0,1,0,986.21,1,1,0,0,0,2,0,1,0,Snowy
2,87,15,70,0,0,1,0,992.46,0,1,0,0,0,2.5,0,1,0,Snowy
4,81,5.5,96,0,0,1,0,985.69,1,1,0,0,0,2,0,1,0,Snowy
0,78,19.5,85,0,0,1,0,998.09,0,1,0,0,0,2,0,1,0,Snowy
29,108,26,94,1,0,0,0,1013.48,11,1,0,0,0,4.5,1,0,0,Cloudy
34,62,9,95,1,0,0,0,995.09,0,1,0,0,0,4.5,1,0,0,Rainy
16,72,15.5,65,0,0,1,0,1005.38,0,1,0,0,0,1.5,1,0,0,Rainy
33,97,18.5,82,0,0,1,0,1008.39,0,1,0,0,0,4,1,0,0,Rainy
-7,94,4,78,1,0,0,0,992.39,0,1,0,0,0,5,0,1,0,Snowy
3,93,0.5,96,0,0,1,0,993.61,1,1,0,0,0,4.5,1,0,0,Snowy
-9,91,8,75,0,0,1,0,990.97,1,1,0,0,0,5,0,1,0,Snowy
-11,69,14,52,0,0,0,1,1094.52,4,1,0,0,0,9,0,0,1,Snowy
-23,81,27.5,74,1,0,0,0,981.72,8,1,0,0,0,5.5,0,1,0,Snowy
-4,80,26.5,84,0,0,1,0,983.14,8,1,0,0,0,5.5,0,1,0,Snowy
-5,82,14.5,66,0,0,1,0,994.35,1,1,0,0,0,1.5,1,0,0,Snowy
-8,99,16,90,0,0,1,0,987.61,0,1,0,0,0,3.5,1,0,0,Snowy
0,72,6,75,0,0,1,0,991.53,1,1,0,0,0,3.5,0,1,0,Snowy
-3,75,13,59,0,0,1,0,991.97,1,1,0,0,0,1.5,1,0,0,Snowy
0,88,3,52,0,0,1,0,981.64,1,1,0,0,0,1,1,0,0,Snowy
27,103,0.5,100,0,0,1,0,1016.97,6,1,0,0,0,6.5,0,0,1,Cloudy
10,57,10,46,0,0,1,0,1017.14,2,1,0,0,0,8.5,1,0,0,Cloudy
-9,89,17,94,0,0,1,0,997.31,0,1,0,0,0,4.5,1,0,0,Snowy
20,60,16,80,0,0,1,0,1012.65,1,1,0,0,0,1,0,1,0,Rainy
4,67,16.5,56,1,0,0,0,997.99,0,1,0,0,0,2,0,1,0,Snowy
-6,78,5,64,0,0,1,0,986.38,1,1,0,0,0,1.5,1,0,0,Snowy
-4,108,0.5,92,0,0,1,0,985.17,5,1,0,0,0,2,1,0,0,Snowy
13,58,14.5,14,1,0,0,0,1007.25,3,1,0,0,0,8.5,0,1,0,Cloudy
-1,73,11,71,0,0,1,0,985.83,1,1,0,0,0,2.5,1,0,0,Snowy
4,66,5,50,0,0,1,0,987.06,1,1,0,0,0,3,1,0,0,Snowy
-11,107,15.5,96,0,0,1,0,990.58,12,1,0,0,0,1.5,1,0,0,Snowy
4,69,14,90,0,0,1,0,984.42,0,1,0,0,0,3.5,1,0,0,Snowy
29,62,10,97,0,0,1,0,1005.08,1,1,0,0,0,3.5,0,1,0,Rainy
29,89,12,61,0,0,1,0,1000.36,1,1,0,0,0,4.5,1,0,0,Rainy
-2,83,13.5,87,1,0,0,0,981.97,0,1,0,0,0,1.5,0,1,0,Snowy
22,67,1.5,43,1,0,0,0,1002.49,2,1,0,0,0,8,0,1,0,Cloudy
31,78,14.5,59,1,0,0,0,997.11,2,1,0,0,0,5,0,1,0,Rainy
-7,94,36,77,0,0,1,0,987.47,13,1,0,0,0,0.5,1,0,0,Snowy
0,78,12,98,0,0,1,0,993.79,1,1,0,0,0,3,0,1,0,Snowy
-10,75,2,57,1,0,0,0,993.13,1,1,0,0,0,5,0,1,0,Snowy
-2,72,19,81,1,0,0,0,999.91,1,1,0,0,0,1,1,0,0,Snowy
-10,92,17.5,85,0,0,1,0,992.17,0,1,0,0,0,3,0,1,0,Snowy
-5,65,15.5,50,0,0,1,0,982.57,1,1,0,0,0,5,1,0,0,Snowy
1,70,16.5,59,0,0,1,0,990.8,1,1,0,0,0,1.5,0,1,0,Snowy
26,53,12,11,0,0,1,0,1018.07,4,1,0,0,0,6,0,1,0,Cloudy
4,98,5.5,85,1,0,0,0,990.09,0,1,0,0,0,1,1,0,0,Snowy
-10,96,2,59,0,0,1,0,994.38,1,1,0,0,0,3,0,1,0,Snowy
4,83,6,67,0,0,1,0,984.43,0,1,0,0,0,4.5,1,0,0,Snowy
10,77,10.5,11,1,0,0,0,1005.17,3,1,0,0,0,8.5,0,1,0,Cloudy
-2,92,5,78,0,0,1,0,984.89,0,1,0,0,0,1.5,0,1,0,Snowy
19,25,7,71,0,0,1,0,806.42,13,1,0,0,0,3.5,0,1,0,Rainy
-1,97,5.5,95,0,0,1,0,989.5,1,1,0,0,0,2.5,1,0,0,Snowy
-6,96,19.5,61,0,0,1,0,986.79,0,1,0,0,0,3.5,1,0,0,Snowy
-3,94,2,74,1,0,0,0,998.57,0,1,0,0,0,2.5,1,0,0,Snowy
-4,76,3,91,0,0,1,0,991.95,1,1,0,0,0,3,0,1,0,Snowy
20,69,2.5,36,1,0,0,0,1015.55,2,1,0,0,0,7,1,0,0,Cloudy
3,83,15,58,0,0,1,0,989.32,0,1,0,0,0,4,1,0,0,Snowy
11,69,10,11,1,0,0,0,1007.27,3,1,0,0,0,8.5,0,1,0,Cloudy
-2,66,8,68,0,0,1,0,995.2,1,1,0,0,0,3.5,0,1,0,Snowy
-8,90,5,52,0,0,1,0,989.22,1,1,0,0,0,5,1,0,0,Snowy
-4,77,14,86,0,0,1,0,987.1,0,1,0,0,0,4,1,0,0,Snowy
0,81,11.5,74,0,0,1,0,981.64,0,1,0,0,0,1.5,0,1,0,Snowy
-2,96,0.5,89,0,0,1,0,981,1,1,0,0,0,2,1,0,0,Snowy
28,52,3,21,1,0,0,0,1009.29,3,1,0,0,0,5.5,0,1,0,Cloudy
-8,60,7.5,89,0,0,1,0,991.94,1,1,0,0,0,1.5,1,0,0,Snowy
-1,93,9,87,0,0,1,0,988.03,0,1,0,0,0,1.5,0,1,0,Snowy
3,75,46.5,87,0,0,1,0,996.85,5,1,0,0,0,4.5,1,0,0,Snowy
